id,host_id,host_is_superhost,host_listings_count,property_type,room_type,price,minimum_nights,number_of_reviews,review_scores_rating,reviews_per_month
954068,123920,FALSE,4,Entire rental unit,Entire home/apt,$150.00,2,76,4.35,0.75
962131,5240699,TRUE,3,Entire rental unit,Entire home/apt,$117.00,3,5,5,0.2
963154,5240699,TRUE,3,Entire rental unit,Entire home/apt,$171.00,3,35,4.91,0.55
975073,5332703,FALSE,3,Entire rental unit,Entire home/apt,$100.00,2,275,4.65,2.71
979476,5361310,FALSE,1,Entire rental unit,Entire home/apt,$120.00,2,3,5,0.03
983967,63949349,FALSE,1,Entire rental unit,Entire home/apt,$91.00,3,262,4.44,2.77
985304,5405444,TRUE,2,Entire rental unit,Entire home/apt,$200.00,2,150,4.91,1.49
989937,308647,FALSE,4,Entire rental unit,Entire home/apt,$200.00,3,24,4.09,0.24
990809,1897360,FALSE,0,Entire rental unit,Entire home/apt,$179.00,2,41,4.68,0.5
996282,2906995,TRUE,3,Entire rental unit,Entire home/apt,$130.00,2,78,4.62,0.81
999441,5494074,FALSE,1,Entire rental unit,Entire home/apt,$143.00,3,101,4.74,1.13
1000262,5515810,FALSE,1,Entire rental unit,Entire home/apt,$74.00,3,159,4.75,1.56
1005533,5530301,FALSE,4,Room in serviced apartment,Hotel room,$159.00,3,37,4.58,0.38
1011701,5565167,FALSE,1,Entire rental unit,Entire home/apt,$100.00,3,73,4.84,0.75
1012804,2486103,FALSE,1,Entire loft,Entire home/apt,$159.00,2,55,4.81,0.67
1020909,5530301,FALSE,4,Room in serviced apartment,Hotel room,$127.00,2,14,4.21,0.15
1027906,5656401,TRUE,6,Entire rental unit,Entire home/apt,$90.00,2,128,4.58,2.03
1034213,5691667,TRUE,1,Entire rental unit,Entire home/apt,$147.00,3,333,4.89,3.33
1034640,5694775,FALSE,1,Entire rental unit,Entire home/apt,$95.00,2,20,4.85,0.28
1038620,3437195,FALSE,5,Private room in serviced apartment,Private room,$121.00,1,112,4.79,1.17
1041640,2508340,TRUE,17,Entire rental unit,Entire home/apt,$97.00,2,227,4.64,2.3
1043678,5683149,TRUE,1,Private room in rental unit,Private room,$30.00,1,418,4.89,4.22
1045123,5530301,FALSE,4,Room in serviced apartment,Hotel room,$122.00,2,27,4.69,0.28
1047699,12531353,TRUE,3,Entire rental unit,Entire home/apt,$86.00,1,225,4.27,2.33
1050178,4772693,TRUE,2,Private room in rental unit,Private room,$85.00,2,60,4.76,0.63
1054462,5530875,TRUE,7,Entire rental unit,Entire home/apt,$109.00,2,320,4.96,3.22
1055608,5813830,FALSE,7,Entire villa,Entire home/apt,$150.00,2,7,4.71,0.07
1065409,5862083,FALSE,26,Entire rental unit,Entire home/apt,$284.00,2,131,4.56,1.42
1073684,5862083,FALSE,26,Entire rental unit,Entire home/apt,$152.00,2,169,4.48,1.69
1078680,12531353,TRUE,3,Entire rental unit,Entire home/apt,$96.00,1,187,4.44,1.97
1085165,12531353,TRUE,3,Entire rental unit,Entire home/apt,$111.00,1,239,4.38,2.44
1088204,5980615,TRUE,4,Entire rental unit,Entire home/apt,$150.00,3,169,4.86,1.91
1096654,6026434,FALSE,7,Entire rental unit,Entire home/apt,$215.00,2,77,4.95,0.92
1098076,6034449,TRUE,2,Entire rental unit,Entire home/apt,$99.00,2,355,4.84,3.62
1100254,5732682,FALSE,2,Entire rental unit,Entire home/apt,$80.00,3,77,4.33,0.8
1119040,6141048,TRUE,1,Entire residential home,Entire home/apt,$190.00,3,327,4.96,3.62
1126573,6180481,TRUE,5,Entire rental unit,Entire home/apt,$91.00,3,133,4.79,1.59
1142769,1863344,TRUE,3,Entire rental unit,Entire home/apt,$80.00,2,264,4.7,2.7
1142800,5984510,FALSE,1,Private room in boat,Private room,$330.00,1,0,NA,NA
1149625,6289583,FALSE,1,Entire rental unit,Entire home/apt,$109.00,3,116,4.53,1.31
1152739,3602985,TRUE,1,Entire rental unit,Entire home/apt,$129.00,3,69,4.74,0.71
1156672,6338514,FALSE,4,Room in hotel,Private room,$125.00,1,96,4.61,1.26
1163834,4018771,TRUE,6,Entire rental unit,Entire home/apt,$81.00,3,97,4.85,1.04
1165622,6384200,FALSE,1,Entire rental unit,Entire home/apt,$99.00,2,77,4.64,0.81
1169013,294951,FALSE,19,Entire rental unit,Entire home/apt,$112.00,2,319,4.73,3.63
1177012,5813830,FALSE,7,Entire rental unit,Entire home/apt,$50.00,3,43,4.36,0.59
1177309,6019189,TRUE,17,Entire rental unit,Entire home/apt,$151.00,2,169,4.63,1.79
1181536,6306665,FALSE,1,Entire rental unit,Entire home/apt,$249.00,1,2,4.5,0.02
1188334,4893459,TRUE,3,Entire rental unit,Entire home/apt,$156.00,4,181,4.97,2.48
1196659,6538340,FALSE,2,Private room in bed and breakfast,Private room,$94.00,3,109,4.64,1.25
1215753,4925803,FALSE,2,Entire rental unit,Entire home/apt,$89.00,3,107,4.76,1.41
1215932,6635807,FALSE,1,Entire rental unit,Entire home/apt,$80.00,3,38,4.46,0.4
1227298,1856077,FALSE,3,Entire rental unit,Entire home/apt,$115.00,1,342,4.62,3.48
1230451,6516852,TRUE,1,Entire rental unit,Entire home/apt,$110.00,3,104,4.7,1.06
1230898,6713218,FALSE,6,Private room in rental unit,Private room,$149.00,3,1,5,0.02
1231456,6713218,FALSE,6,Private room in rental unit,Private room,$134.00,3,4,3.75,0.07
1231563,6716496,FALSE,1,Private room in rental unit,Private room,$88.00,2,1,5,0.01
1231584,5862083,FALSE,26,Entire rental unit,Entire home/apt,$152.00,2,147,4.43,1.51
1234812,3215031,TRUE,3,Entire rental unit,Entire home/apt,$129.00,3,34,4.76,0.35
1238329,6798407,FALSE,8,Private room in rental unit,Private room,$80.00,1,430,4.74,4.44
1241121,5813830,FALSE,7,Entire rental unit,Entire home/apt,$36.00,3,52,4.57,0.59
1250065,6709903,TRUE,1,Entire rental unit,Entire home/apt,$80.00,3,216,4.89,2.33
1266716,6895356,TRUE,1,Entire rental unit,Entire home/apt,$105.00,3,53,4.75,0.7
1269492,6909631,FALSE,2,Entire rental unit,Entire home/apt,$120.00,2,102,4.68,1.23
1275433,6909631,FALSE,2,Entire rental unit,Entire home/apt,$120.00,2,65,4.75,0.79
1285495,6993991,TRUE,2,Entire rental unit,Entire home/apt,$100.00,2,129,4.87,1.49
1290689,5862083,FALSE,26,Entire rental unit,Entire home/apt,$209.00,2,91,4.63,0.96
1293404,1617572,TRUE,10,Entire rental unit,Entire home/apt,$98.00,1,41,4.46,0.59
1294640,7039269,FALSE,1,Private room in bed and breakfast,Private room,$123.00,2,10,4.78,0.11
1295650,1602219,FALSE,4,Private room in bed and breakfast,Private room,$100.00,3,2,4.5,0.03
1299880,7067258,FALSE,2,Entire rental unit,Entire home/apt,$92.00,3,24,4.62,0.24
1300085,7067258,FALSE,2,Entire rental unit,Entire home/apt,$114.00,5,17,4.5,0.2
1316277,7161521,FALSE,1,Entire rental unit,Entire home/apt,$150.00,1,29,4.97,0.31
1316352,7217686,FALSE,1,Entire rental unit,Entire home/apt,$90.00,5,20,4.15,0.27
1320595,5128717,FALSE,5,Entire rental unit,Entire home/apt,$61.00,2,378,4.45,3.91
1320888,7171206,FALSE,1,Entire residential home,Entire home/apt,$180.00,3,14,4.93,0.29
1322889,215884437,TRUE,10,Private room in condominium (condo),Private room,$71.00,2,266,4.8,3.16
1323282,5514357,FALSE,9,Entire rental unit,Entire home/apt,$154.00,3,40,4.72,0.45
1326131,6538340,FALSE,2,Private room in bed and breakfast,Private room,$94.00,3,8,4.75,0.14
1329522,571311,FALSE,8,Private room in guesthouse,Private room,$174.00,1,15,4.53,0.15
1334825,7544330,TRUE,1,Entire rental unit,Entire home/apt,$104.00,1,371,4.66,3.82
1338551,7258764,FALSE,1,Entire rental unit,Entire home/apt,$153.00,2,349,4.61,3.62
1344540,3161400,FALSE,4,Private room in residential home,Private room,$58.00,2,114,4.58,1.19
1345923,7125469,FALSE,1,Entire rental unit,Entire home/apt,$90.00,3,109,4.76,1.12
1350099,7325760,FALSE,3,Room in hotel,Hotel room,$91.00,1,290,4.74,4.93
1351007,7327268,FALSE,1,Entire rental unit,Entire home/apt,$63.00,2,177,4.72,1.82
1353270,7345745,FALSE,1,Entire rental unit,Entire home/apt,$136.00,3,192,4.29,2.03
1375939,7455203,TRUE,16,Entire rental unit,Entire home/apt,$240.00,2,102,4.7,1.99
1377029,3296218,TRUE,5,Entire rental unit,Entire home/apt,$77.00,2,294,4.63,3.11
1384730,7494572,FALSE,0,Entire loft,Entire home/apt,$120.00,3,0,NA,NA
1389133,6180481,TRUE,5,Entire rental unit,Entire home/apt,$128.00,3,145,4.85,1.6
1392429,2227088,FALSE,5,Entire rental unit,Entire home/apt,$196.00,4,49,4.43,0.5
1410014,7603585,TRUE,1,Entire rental unit,Entire home/apt,$180.00,5,31,4.9,0.32
1424680,7665431,FALSE,8,Entire rental unit,Entire home/apt,$77.00,7,18,4.82,0.67
1424715,7665431,FALSE,8,Entire rental unit,Entire home/apt,$71.00,6,140,4.43,1.55
1435089,23309,TRUE,1,Entire rental unit,Entire home/apt,$83.00,2,257,4.94,3.35
1440915,7737829,FALSE,1,Entire rental unit,Entire home/apt,$75.00,2,146,4.05,1.5
1459783,2508340,TRUE,17,Entire rental unit,Entire home/apt,$108.00,2,412,4.66,4.31
1461636,7833708,FALSE,5,Entire rental unit,Entire home/apt,$41.00,1,487,4.21,5.06
1464535,7846371,FALSE,1,Entire rental unit,Entire home/apt,$100.00,3,113,4.67,1.18
1475848,716164,FALSE,3,Private room in guest suite,Private room,$50.00,2,391,4.82,4.42
1478778,5494967,FALSE,1,Entire rental unit,Entire home/apt,$160.00,1,101,4.72,1.06
1482860,4474459,FALSE,6,Room in bed and breakfast,Hotel room,$108.00,2,0,NA,NA
1484835,6019189,TRUE,17,Entire rental unit,Entire home/apt,$102.00,2,144,4.82,1.59
1486530,6019189,TRUE,17,Entire rental unit,Entire home/apt,$128.00,2,99,4.74,1.1
1488501,7958662,FALSE,3,Private room in rental unit,Private room,$65.00,1,95,4.37,1.05
1493790,7978760,FALSE,4,Private room in condominium (condo),Private room,$150.00,1,156,4.56,1.63
1495535,7994036,TRUE,1,Entire rental unit,Entire home/apt,$100.00,2,765,4.76,8.02
1500729,8019503,FALSE,8,Private room in rental unit,Private room,$58.00,2,260,4.59,3.52
1502171,5514357,FALSE,9,Entire rental unit,Entire home/apt,$300.00,3,52,4.9,0.56
1503769,1364177,FALSE,2,Entire rental unit,Entire home/apt,$71.00,3,26,4.88,0.36
1507117,4474459,FALSE,6,Room in bed and breakfast,Hotel room,$70.00,2,27,4.73,0.33
1512315,8019503,FALSE,8,Entire rental unit,Entire home/apt,$140.00,4,139,4.69,1.47
1512806,8078845,FALSE,1,Entire residential home,Entire home/apt,$85.00,3,89,4.67,0.93
1517632,7958662,FALSE,3,Private room in rental unit,Private room,$70.00,1,50,4.31,0.54
1518234,4105465,TRUE,1,Private room in bed and breakfast,Private room,$117.00,3,108,4.92,1.14
1526920,8147009,TRUE,1,Entire rental unit,Entire home/apt,$110.00,4,161,4.96,1.72
1533624,1966774,FALSE,1,Entire rental unit,Entire home/apt,$65.00,2,24,4.7,0.25
1539837,377929,TRUE,5,Entire rental unit,Entire home/apt,$85.00,2,161,4.83,1.95
1555332,7527885,TRUE,1,Entire residential home,Entire home/apt,$105.00,3,35,4.21,0.47
1567457,6798407,FALSE,8,Private room in rental unit,Private room,$52.00,2,205,4.77,2.5
1581387,8342674,FALSE,1,Entire rental unit,Entire home/apt,$75.00,2,454,4.67,4.99
1581694,8176475,FALSE,39,Entire rental unit,Entire home/apt,$81.00,2,12,4.5,0.13
1583452,7767197,FALSE,1,Entire rental unit,Entire home/apt,$192.00,5,38,4.39,0.6
1587248,5313056,FALSE,1,Entire rental unit,Entire home/apt,$133.00,2,35,4.76,0.37
1599013,8524766,TRUE,3,Entire rental unit,Entire home/apt,$140.00,2,330,4.9,3.49
1604617,8549025,TRUE,2,Entire residential home,Entire home/apt,$138.00,3,9,5,0.23
1614255,8593139,TRUE,1,Entire rental unit,Entire home/apt,$160.00,3,235,4.9,2.6
1615895,8600460,FALSE,1,Entire rental unit,Entire home/apt,$120.00,7,4,5,0.08
1630395,6238110,TRUE,1,Entire rental unit,Entire home/apt,$52.00,2,291,4.82,3.21
1638351,8700053,TRUE,1,Entire rental unit,Entire home/apt,$90.00,3,135,4.71,1.52
1642213,5113473,TRUE,3,Entire rental unit,Entire home/apt,$79.00,1,413,4.79,4.83
1644250,6993991,TRUE,2,Entire rental unit,Entire home/apt,$102.00,2,50,4.62,0.66
1665038,8803163,FALSE,1,Entire rental unit,Entire home/apt,$79.00,2,262,4.67,3.16
1683211,8900655,TRUE,1,Entire rental unit,Entire home/apt,$97.00,1,425,4.81,4.69
1696643,1389984,FALSE,1,Entire rental unit,Entire home/apt,$100.00,4,58,4.81,0.61
1709013,9017175,FALSE,16,Entire rental unit,Entire home/apt,$120.00,1,50,4.29,0.55
1711864,245974,TRUE,1,Entire rental unit,Entire home/apt,$60.00,5,47,5,0.5
1716615,9051183,TRUE,1,Entire condominium (condo),Entire home/apt,$70.00,2,167,4.77,2.84
1721180,3070316,FALSE,1,Entire rental unit,Entire home/apt,$125.00,3,143,4.73,1.53
1723179,9083534,FALSE,1,Entire rental unit,Entire home/apt,$90.00,2,177,4.43,1.86
1723763,9086038,FALSE,1,Entire rental unit,Entire home/apt,$90.00,4,147,4.91,1.65
1726937,8176475,FALSE,39,Entire rental unit,Entire home/apt,$74.00,2,10,3.89,0.37
1732548,8669903,TRUE,7,Entire rental unit,Entire home/apt,$107.00,3,106,4.78,1.3
1733701,6798407,FALSE,8,Private room in rental unit,Private room,$75.00,1,265,4.78,2.81
1736517,9145139,TRUE,2,Entire rental unit,Entire home/apt,$170.00,2,144,4.89,1.52
1753171,6973711,FALSE,3,Entire rental unit,Entire home/apt,$89.00,2,63,4.21,0.77
1755514,9017175,FALSE,16,Entire rental unit,Entire home/apt,$184.00,1,266,4.61,2.85
1757532,8844295,TRUE,8,Entire rental unit,Entire home/apt,$145.00,3,78,4.83,0.9
1762032,8844295,TRUE,8,Entire rental unit,Entire home/apt,$101.00,3,42,4.86,0.59
1763175,8844295,TRUE,8,Entire condominium (condo),Entire home/apt,$159.00,3,31,4.97,0.46
1765576,9278228,TRUE,2,Entire rental unit,Entire home/apt,$120.00,2,121,4.68,1.27
1780426,9346122,FALSE,1,Entire rental unit,Entire home/apt,$45.00,2,0,NA,NA
1782304,6620102,TRUE,9,Entire rental unit,Entire home/apt,$110.00,3,319,4.81,3.45
1788678,8844295,TRUE,8,Entire condominium (condo),Entire home/apt,$100.00,3,48,4.89,0.52
1791811,9017175,FALSE,16,Entire rental unit,Entire home/apt,$103.00,1,151,4.55,1.61
1797746,7665431,FALSE,8,Entire rental unit,Entire home/apt,$80.00,5,10,4.33,0.13
1801026,9442807,TRUE,1,Entire rental unit,Entire home/apt,$160.00,2,343,4.96,3.92
1808804,494255,TRUE,4,Entire rental unit,Entire home/apt,$101.00,3,20,5,0.57
1812863,494255,TRUE,4,Entire rental unit,Entire home/apt,$199.00,3,22,4.91,0.31
1816508,1384217,FALSE,7,Entire rental unit,Entire home/apt,$250.00,2,0,NA,NA
1816521,1384217,FALSE,7,Entire rental unit,Entire home/apt,$250.00,2,1,4,0.04
1816532,1384217,FALSE,7,Entire rental unit,Entire home/apt,$330.00,2,3,4.5,0.04
1823944,9547595,FALSE,2,Entire villa,Entire home/apt,$99.00,1,217,4.82,2.38
1832112,9581751,TRUE,4,Entire rental unit,Entire home/apt,$116.00,3,30,4.93,0.37
1834997,9594397,FALSE,1,Room in bed and breakfast,Hotel room,$88.00,1,60,4.83,1.67
1866670,9732667,FALSE,1,Entire rental unit,Entire home/apt,$144.00,4,8,5,0.17
1871720,9753694,FALSE,1,Entire rental unit,Entire home/apt,$89.00,3,58,4.7,0.77
1900562,9017175,FALSE,16,Entire rental unit,Entire home/apt,$122.00,1,175,4.67,2.07
1900791,9017175,FALSE,16,Entire rental unit,Entire home/apt,$92.00,1,157,4.26,1.7
1911652,6975767,TRUE,4,Entire condominium (condo),Entire home/apt,$79.00,2,274,4.68,2.96
1922670,9963282,TRUE,2,Entire rental unit,Entire home/apt,$74.00,3,155,4.82,1.81
1925235,7833708,FALSE,5,Entire rental unit,Entire home/apt,$52.00,1,497,4.21,5.29
1949678,10082020,TRUE,4,Entire condominium (condo),Entire home/apt,$180.00,3,5,5,0.11
1958392,2508340,TRUE,17,Room in hotel,Private room,$100.00,2,8,4.38,0.1
1968248,703872,TRUE,6,Entire rental unit,Entire home/apt,$87.00,1,33,4.82,0.39
1973495,10189388,TRUE,60,Entire rental unit,Entire home/apt,$164.00,1,19,4.53,0.24
1974456,7268095,FALSE,1,Entire rental unit,Entire home/apt,$225.00,2,56,4.61,0.6
1974582,10193705,TRUE,1,Entire residential home,Entire home/apt,$70.00,2,52,4.92,0.59
1982665,620628,FALSE,3,Shared room in bed and breakfast,Shared room,$50.00,2,27,4,0.38
1982896,620628,FALSE,3,Shared room in bed and breakfast,Shared room,$50.00,10,70,4.13,0.9
1999538,10300793,TRUE,1,Entire rental unit,Entire home/apt,$99.00,3,131,4.96,1.7
2004220,10319031,FALSE,8,Entire rental unit,Entire home/apt,$130.00,2,36,4.72,0.44
2027277,347332,FALSE,3,Entire rental unit,Entire home/apt,$130.00,3,18,4.94,0.24
2029813,10424390,FALSE,0,Entire rental unit,Entire home/apt,"$1,200.00",2,18,4.94,0.26
2030351,10426343,TRUE,1,Entire rental unit,Entire home/apt,$84.00,3,91,4.78,1.03
2035612,10333185,TRUE,5,Entire rental unit,Entire home/apt,$150.00,3,503,4.9,5.56
2035719,9547595,FALSE,2,Entire residential home,Entire home/apt,$79.00,1,169,4.83,1.92
2048743,347332,FALSE,3,Entire rental unit,Entire home/apt,$130.00,3,13,4.92,0.16
2050246,10507761,TRUE,2,Entire rental unit,Entire home/apt,$92.00,2,302,4.91,3.27
2090555,10669989,TRUE,1,Entire rental unit,Entire home/apt,$120.00,2,377,4.89,4.42
2099655,10189388,TRUE,60,Entire rental unit,Entire home/apt,$133.00,1,13,4.85,0.18
2100925,5146501,TRUE,3,Entire rental unit,Entire home/apt,$270.00,1,248,4.86,2.78
2103960,10727560,TRUE,1,Entire rental unit,Entire home/apt,$95.00,3,95,4.82,1.12
2110857,10764443,TRUE,1,Entire rental unit,Entire home/apt,$189.00,2,300,4.94,3.59
2116417,10790870,TRUE,1,Entire rental unit,Entire home/apt,$140.00,1,49,4.89,0.9
2123898,10831537,FALSE,2,Entire rental unit,Entire home/apt,$115.00,3,77,4.41,0.91
2147263,10961041,TRUE,4,Entire rental unit,Entire home/apt,$95.00,1,416,4.78,4.61
2151599,9806658,FALSE,1,Entire rental unit,Entire home/apt,$120.00,3,39,4.92,0.62
2153244,10988715,TRUE,13,Entire rental unit,Entire home/apt,$78.00,2,209,4.52,2.5
2157923,11011765,TRUE,1,Entire residential home,Entire home/apt,$100.00,3,141,4.69,1.58
2158295,10793908,TRUE,2,Entire rental unit,Entire home/apt,$130.00,3,413,4.97,4.55
2161922,10961041,TRUE,4,Private room in rental unit,Private room,$130.00,1,2,5,0.02
2162165,10961041,TRUE,4,Private room in rental unit,Private room,$130.00,1,5,5,0.06
2162550,11034361,TRUE,3,Entire condominium (condo),Entire home/apt,$129.00,2,230,4.86,2.63
2177166,9017175,FALSE,16,Entire rental unit,Entire home/apt,$126.00,1,230,4.47,2.55
2178655,1784535,TRUE,4,Entire rental unit,Entire home/apt,$71.00,2,238,4.87,3.54
2196887,5521362,TRUE,2,Entire rental unit,Entire home/apt,$53.00,2,241,4.83,2.71
2202020,11233895,TRUE,1,Private room in bed and breakfast,Private room,$33.00,1,463,4.85,5.35
2202556,6620102,TRUE,9,Entire rental unit,Entire home/apt,$70.00,3,374,4.72,4.13
2206242,7345605,TRUE,2,Private room in rental unit,Private room,$60.00,2,379,4.78,4.81
2207546,4120295,FALSE,4,Entire rental unit,Entire home/apt,$100.00,2,270,4.56,3.07
2208448,11264773,FALSE,1,Entire rental unit,Entire home/apt,$100.00,3,100,4.64,1.13
2212002,9017175,FALSE,16,Entire rental unit,Entire home/apt,$230.00,1,38,4.81,0.5
2224008,5395291,FALSE,9,Entire rental unit,Entire home/apt,$81.00,2,348,4.74,3.85
2224828,11353579,TRUE,5,Entire rental unit,Entire home/apt,$159.00,2,50,4.88,0.6
2224849,11353579,TRUE,5,Entire rental unit,Entire home/apt,$195.00,2,42,4.71,0.47
2226056,6304868,FALSE,6,Private room in bed and breakfast,Private room,$155.00,2,0,NA,NA
2226234,6304868,FALSE,6,Private room in bed and breakfast,Private room,$173.00,2,1,4,0.02
2226246,6304868,FALSE,6,Private room in bed and breakfast,Private room,$135.00,2,4,4.75,0.06
2227602,2737661,FALSE,3,Private room in bed and breakfast,Private room,$130.00,2,0,NA,NA
2236237,399883,FALSE,6,Entire rental unit,Entire home/apt,$180.00,5,9,4.78,0.14
2238910,11433351,TRUE,1,Entire rental unit,Entire home/apt,$110.00,3,343,4.91,3.8
2245915,9017175,FALSE,16,Entire rental unit,Entire home/apt,$126.00,1,167,4.58,1.88
2252350,11500023,FALSE,1,Entire rental unit,Entire home/apt,$95.00,2,221,4.61,2.56
2253136,1688828,FALSE,2,Entire rental unit,Entire home/apt,$70.00,2,41,4.17,0.56
2253981,10319031,FALSE,8,Entire rental unit,Entire home/apt,$130.00,2,80,4.8,0.96
2260153,10189388,TRUE,60,Entire rental unit,Entire home/apt,$151.00,2,70,4.7,1.11
2260596,10319031,FALSE,8,Entire rental unit,Entire home/apt,$110.00,2,179,4.72,2.06
2261663,9701290,TRUE,4,Entire loft,Entire home/apt,$101.00,3,275,4.82,3.13
2266770,11574776,FALSE,1,Entire rental unit,Entire home/apt,$80.00,2,544,4.71,6.02
2287664,11687040,TRUE,2,Entire rental unit,Entire home/apt,$61.00,2,244,4.69,2.89
2295682,5208012,FALSE,1,Private room in rental unit,Private room,$31.00,5,1,5,0.09
2295890,399883,FALSE,6,Entire rental unit,Entire home/apt,$180.00,3,32,4.69,0.37
2308090,1438903,FALSE,25,Entire rental unit,Entire home/apt,$388.00,7,27,4.65,0.3
2318725,5846792,FALSE,2,Entire condominium (condo),Entire home/apt,$95.00,3,28,4.69,0.31
2322764,11864207,FALSE,2,Entire rental unit,Entire home/apt,$138.00,2,28,4.54,0.32
2322785,11864228,TRUE,7,Entire rental unit,Entire home/apt,$239.00,3,188,4.97,2.46
2323678,11868414,TRUE,6,Entire rental unit,Entire home/apt,$100.00,3,292,4.76,3.44
2331795,11909306,FALSE,1,Entire villa,Entire home/apt,$170.00,7,1,5,0.02
2335895,11930764,FALSE,2,Entire condominium (condo),Entire home/apt,$95.00,3,46,4.74,0.57
2335966,5980615,TRUE,4,Entire rental unit,Entire home/apt,$150.00,3,127,4.71,1.49
2338769,10356311,TRUE,2,Entire rental unit,Entire home/apt,$110.00,3,155,4.78,1.78
2345537,11913000,TRUE,5,Entire rental unit,Entire home/apt,$95.00,3,29,4.55,0.38
2346139,11913000,TRUE,5,Entire rental unit,Entire home/apt,$142.00,3,45,4.62,0.59
2346194,11913000,TRUE,5,Entire rental unit,Entire home/apt,$158.00,3,74,4.71,0.88
2349345,11625575,TRUE,1,Entire rental unit,Entire home/apt,$100.00,2,164,4.81,1.87
2361042,12057457,TRUE,1,Entire rental unit,Entire home/apt,$110.00,7,22,4.91,0.25
2363690,12073381,TRUE,1,Entire rental unit,Entire home/apt,$130.00,2,84,4.89,0.95
2366302,7787037,TRUE,3,Entire rental unit,Entire home/apt,$73.00,2,377,4.83,4.35
2371050,12113075,FALSE,1,Entire rental unit,Entire home/apt,$240.00,3,42,4.9,0.46
